session_id;network_packet_size;protocol_type;login_attempts;session_duration;encryption_used;ip_reputation_score;failed_logins;browser_type;unusual_time_access;attack_detected
SID_06690;360;UDP;4;5.009.514.972.595.850;AES;0.35607111691701454;2;Edge;0;0
SID_06691;594;UDP;3;6.846.213.744.540.510;AES;0.31848030507537106;0;Safari;0;0
SID_06692;359;ICMP;3;5.281.104.219.112.930;AES;0.36132212931820223;1;Firefox;0;1
SID_06693;452;TCP;1;11.255.568.093.392.100;AES;0.20855612671133578;1;Chrome;1;0
SID_06694;593;UDP;4;4.366.980.941.199.430;None;0.4671728845757289;2;Firefox;0;0
SID_06695;604;TCP;2;1.199.474.199.799.720;AES;0.5068824636580166;0;Edge;0;0
SID_06696;284;TCP;6;11.422.107.079.803.100;AES;0.17659848878293283;2;Edge;0;0
SID_06697;699;TCP;6;2.593.334.746.555.200;DES;0.21966627938003036;2;Chrome;0;0
SID_06698;725;UDP;5;8.068.881.665.393.030;None;0.4013261817611568;1;Chrome;0;1
SID_06699;274;ICMP;5;15.228.217.964.615.600;None;0.17435196518745597;3;Chrome;1;1
SID_06700;335;TCP;3;1.480.231.770.969.550;AES;0.408110868963324;1;Chrome;0;0
SID_06701;738;TCP;8;25.343.251.337.520.800;None;0.30405407784671146;0;Chrome;0;1
SID_06702;470;UDP;5;4.117.685.223.552.680;AES;0.4443984484036158;0;Chrome;0;0
SID_06703;64;TCP;5;2.345.840.044.083.110;None;0.3360216831034734;1;Chrome;0;0
SID_06704;220;ICMP;4;1.991.396.472.130.670;AES;0.37376798552789575;0;Chrome;0;1
SID_06705;450;TCP;1;15.129.674.428.335.000;AES;0.4604380063855176;0;Unknown;0;0
SID_06706;267;TCP;3;11.064.686.185.533.800;AES;0.08553630546965092;1;Chrome;0;0
SID_06707;417;TCP;2;12.238.462.714.917.100;AES;0.313601993921813;1;Chrome;0;1
SID_06708;506;TCP;5;3.800.004.764.731.070;None;0.11307010476770793;0;Firefox;0;0
SID_06709;792;TCP;2;6.331.581.481.010.350;AES;0.37113571236595305;1;Chrome;0;0
SID_06710;441;TCP;7;11.615.514.541.990.600;AES;0.13859508055184183;3;Firefox;0;1
SID_06711;714;TCP;2;5.538.046.660.233.760;AES;0.4879384212803409;3;Firefox;1;1
SID_06712;785;TCP;2;3.420.824.539.853.110;AES;0.2942072717737242;0;Safari;0;0
SID_06713;786;ICMP;5;18.033.309.952.065.100;AES;0.10214793681601646;2;Chrome;0;0
SID_06714;556;TCP;5;23.661.282.730.736.500;AES;0.0988180274214989;1;Edge;0;0
SID_06715;107;TCP;5;25.125.357.211.589.200;None;0.15625363322062924;2;Firefox;1;1
SID_06716;592;UDP;5;6.640.363.405.756.210;AES;0.28549381442406835;1;Chrome;0;1
SID_06717;709;TCP;1;1.666.532.769.772.760;None;0.43766333634431437;4;Chrome;0;1
SID_06718;483;TCP;7;7.002.456.133.387.330;DES;0.6209057223381393;2;Chrome;0;1
SID_06719;848;UDP;8;2.110.438.058.993.420;AES;0.30189696491696694;2;Chrome;0;1
SID_06720;671;UDP;4;3.795.445.297.749.790;DES;0.09306797642363929;3;Chrome;0;1
SID_06721;613;UDP;4;11.855.577.234.604.100;None;0.4462082716764744;0;Firefox;0;0
SID_06722;717;TCP;4;9.465.265.763.187.440;DES;0.18680443433276334;1;Chrome;0;0
SID_06723;566;UDP;4;8.543.165.777.401.380;DES;0.37531790882449617;0;Chrome;0;0
SID_06724;64;TCP;1;11.113.648.077.720.000;DES;0.5251717865338389;0;Edge;0;0
SID_06725;400;TCP;4;15.371.606.779.913.700;None;0.5485010249754495;2;Chrome;0;1
SID_06726;739;UDP;8;8.648.075.417.985.140;DES;0.07516232256537035;2;Chrome;0;1
SID_06727;338;TCP;3;1.742.249.573.850.100;AES;0.15236482478994628;0;Firefox;0;0
SID_06728;455;UDP;2;25.952.119.873.733.800;AES;0.4988316515855914;1;Chrome;0;0
SID_06729;291;TCP;5;2.869.062.286.850.110;AES;0.3809217823563853;3;Chrome;0;1
SID_06730;856;TCP;3;1.124.152.577.861.460;DES;0.49396051446735995;0;Chrome;0;1
SID_06731;836;UDP;4;3.633.687.322.117.150;DES;0.25530065371036237;0;Firefox;0;0
SID_06732;323;TCP;7;45.361.832.801.880.000;AES;0.14607177627258783;2;Edge;0;1
SID_06733;529;UDP;3;6.192.437.634.289.490;DES;0.18528284737807582;1;Chrome;0;0
SID_06734;363;ICMP;2;10.144.618.387.946.700;AES;0.640179424752153;2;Chrome;0;1
SID_06735;622;UDP;2;15.189.369.021.628.600;AES;0.34187423505456094;3;Edge;0;1
SID_06736;601;TCP;4;1.742.552.513.672.140;AES;0.5409835304042322;0;Unknown;1;1
SID_06737;662;TCP;6;3.957.884.837.875.540;DES;0.3367688257407382;1;Chrome;0;0
SID_06738;566;UDP;2;34.032.860.966.737.800;AES;0.6089549127944115;2;Chrome;0;1
SID_06739;1087;UDP;3;16.672.159.253.760.600;None;0.5007261479276313;1;Edge;0;0
SID_06740;294;TCP;6;644.082.207.572.991;None;0.39569099613238873;2;Chrome;0;1
SID_06741;157;ICMP;4;4.500.792.908.172.980;AES;0.10340475663112472;2;Firefox;0;0
SID_06742;421;TCP;8;2.168.592.183.602.300;AES;0.31015730104845624;2;Chrome;0;1
SID_06743;186;ICMP;5;723.060.590.337.528;AES;0.2258035328336269;1;Firefox;0;0
SID_06744;201;TCP;5;9.382.645.244.981.230;DES;0.4195128421270141;2;Firefox;1;1
SID_06745;299;TCP;5;9.348.401.882.083.470;AES;0.310914675544881;0;Edge;0;1
SID_06746;315;TCP;1;51.655.513.401.334.900;AES;0.42783281565992204;2;Edge;0;0
SID_06747;309;TCP;7;9.686.339.236.889.380;AES;0.1469104172865673;2;Chrome;0;1
SID_06748;603;UDP;1;16.101.614.634.104.900;AES;0.36614565086569134;3;Firefox;0;1
SID_06749;398;TCP;2;9.765.879.763.603.290;AES;0.31984963888236;2;Chrome;0;0
SID_06750;464;ICMP;6;1.126.429.663.470.870;None;0.5770035227333457;1;Firefox;0;0
SID_06751;678;TCP;7;13.863.635.490.762.800;None;0.2745989342052314;2;Safari;0;1
SID_06752;346;TCP;4;2.585.582.969.549.180;DES;0.36685612685507124;1;Chrome;0;0
SID_06753;447;TCP;8;9.961.308.709.082.850;DES;0.5409838886840597;2;Chrome;0;1
SID_06754;573;TCP;2;8.140.904.317.190.970;AES;0.06366791490020744;3;Firefox;0;1
SID_06755;111;TCP;4;8.380.588.820.363.520;None;0.35340301340672686;3;Chrome;0;1
SID_06756;64;TCP;8;5.712.178.069.758.080;AES;0.2514626846044773;1;Chrome;0;1
SID_06757;569;UDP;3;1.516.907.828.340.410;DES;0.19681229093907576;2;Unknown;0;1
SID_06758;598;TCP;2;4.811.367.111.937.660;AES;0.4728363470908387;4;Chrome;1;1
SID_06759;912;TCP;4;4.470.270.672.018.260;DES;0.779269069312867;2;Firefox;0;1
SID_06760;531;UDP;3;21.718.767.181.949.900;DES;0.32183392961645735;3;Edge;0;1
SID_06761;663;TCP;5;217.772.032.944.035;None;0.3930632665086895;1;Chrome;0;0
SID_06762;460;TCP;2;29.091.913.192.262.900;DES;0.6196838080575454;2;Firefox;1;1
SID_06763;559;TCP;4;5.317.489.361.302.470;AES;0.23710303151555706;0;Firefox;0;0
SID_06764;833;TCP;4;14.039.523.141.326.000;None;0.13732641967028475;1;Unknown;0;1
SID_06765;75;TCP;3;25.584.054.969.983.400;DES;0.6373333195733815;0;Chrome;1;1
SID_06766;582;TCP;5;8.776.276.490.627.250;AES;0.2859831478838068;0;Chrome;1;0
SID_06767;927;UDP;1;11.075.509.712.906.500;AES;0.34879544730875817;1;Firefox;1;0
SID_06768;556;UDP;5;9.067.589.369.678.130;AES;0.5267663367902657;3;Chrome;0;1
SID_06769;830;TCP;1;1.038.989.191.750.410;AES;0.1640102113295674;1;Chrome;0;0
SID_06770;374;ICMP;7;8.203.138.920.978.240;AES;0.18096775456662026;1;Chrome;0;1
SID_06771;493;TCP;4;18.636.714.321.583.300;None;0.37340347870318685;2;Chrome;0;0
SID_06772;506;TCP;1;6.252.507.556.494.830;AES;0.1499436090516459;1;Firefox;0;0
SID_06773;64;TCP;3;2.325.162.252.341.310;None;0.528346672813728;2;Firefox;0;1
SID_06774;266;TCP;1;751.879.580.623.521;DES;0.31313662683016025;0;Chrome;0;0
SID_06775;280;TCP;3;39.170.853.393.446.300;None;0.1870162501895572;1;Chrome;0;0
SID_06776;664;TCP;2;7.501.416.488.500.790;DES;0.5308791776943542;2;Firefox;0;0
SID_06777;674;UDP;3;1.106.416.644.415.700;DES;0.4714514841480816;4;Edge;0;1
SID_06778;564;UDP;6;341.605.768.796.191;AES;0.4086217998025666;3;Chrome;0;1
SID_06779;664;TCP;7;37.284.107.932.637.600;DES;0.2107675541688553;0;Chrome;0;1
SID_06780;467;UDP;3;7.952.662.514.602.240;AES;0.40970019522339335;2;Unknown;0;1
SID_06781;740;UDP;6;4.864.449.861.178.030;AES;0.4644658346134423;2;Chrome;0;0
SID_06782;501;TCP;12;5.988.825.963.775.350;None;0.11154914912478477;2;Chrome;0;1
SID_06783;511;TCP;2;3.217.543.179.120.600;DES;0.3399307797269588;0;Chrome;0;0
SID_06784;446;TCP;1;3.580.957.377.732.090;DES;0.17505982019190724;1;Chrome;0;0
SID_06785;636;TCP;4;8.350.728.897.867.600;AES;0.24611149255937848;1;Safari;1;0
SID_06786;415;TCP;2;20.499.707.995.445.900;DES;0.569154879778362;0;Firefox;0;1
SID_06787;695;TCP;8;21.557.139.057.128.600;DES;0.28020843234087495;3;Chrome;0;1
SID_06788;273;TCP;4;19.063.376.632.194.100;AES;0.362795349793925;2;Edge;1;0
SID_06789;280;TCP;3;3.607.860.634.793.230;None;0.640493962251931;1;Chrome;1;1
SID_06790;637;TCP;4;61.572.684.784.090.600;AES;0.6711495297079896;3;Edge;0;1
SID_06791;482;TCP;1;657.302.415.090.394;DES;0.3766537088311044;3;Firefox;1;1
SID_06792;409;TCP;3;8.295.447.524.058.810;AES;0.6012102949721657;1;Firefox;0;1
SID_06793;678;TCP;4;13.713.358.317.268.800;DES;0.5129078243287537;1;Firefox;0;0
SID_06794;378;TCP;5;5.477.392.049.811.720;AES;0.6921967007228382;1;Edge;0;1
SID_06795;459;UDP;3;4.584.232.469.739.870;None;0.38175934634945025;1;Edge;0;0
SID_06796;779;TCP;6;1.226.747.925.054.460;DES;0.19635781697837953;2;Firefox;0;0
SID_06797;807;TCP;4;11.698.559.132.488.500;DES;0.09115863618375097;1;Edge;0;1
SID_06798;814;TCP;2;6.119.436.377.635.220;AES;0.23037256061350986;2;Edge;0;0
SID_06799;443;UDP;6;91.688.135.234.718;None;0.1602258731077229;3;Chrome;0;1
SID_06800;746;UDP;3;12.234.955.260.237.700;DES;0.6641185094741474;0;Chrome;0;1
SID_06801;310;TCP;4;11.877.925.087.253.100;AES;0.2036488903536529;2;Edge;0;0
SID_06802;318;TCP;3;6.898.011.415.777.150;AES;0.2817389901657283;0;Chrome;0;0
SID_06803;64;TCP;1;7.919.017.644.387.490;AES;0.3752532958168764;1;Edge;0;0
SID_06804;834;TCP;3;2.802.262.016.263.900;AES;0.2587491988484834;3;Edge;1;1
SID_06805;327;ICMP;4;13.761.563.493.465.800;DES;0.8168937849399633;1;Chrome;0;1
SID_06806;474;TCP;7;1.066.640.890.692.620;DES;0.32006417470665105;2;Chrome;0;1
SID_06807;317;TCP;2;8.935.621.627.766.810;AES;0.2124535558222213;2;Edge;1;0
SID_06808;639;TCP;1;11.630.319.294.437.400;AES;0.14375487831736725;2;Firefox;0;0
SID_06809;424;TCP;3;4.893.060.770.119.040;AES;0.24292183710619406;4;Chrome;1;1
SID_06810;239;UDP;6;5.023.899.583.896.150;AES;0.34146824719562635;2;Chrome;0;0
SID_06811;588;TCP;5;17.407.513.241.628.700;AES;0.41894412287889615;3;Chrome;0;1
SID_06812;213;ICMP;9;6.540.291.448.607.720;AES;0.0755129338484763;2;Firefox;0;1
SID_06813;332;TCP;1;24.551.664.100.246.100;DES;0.34528422972149286;1;Chrome;0;0
SID_06814;78;TCP;2;19.390.562.074.655.400;DES;0.06845296551936053;1;Firefox;0;0
SID_06815;215;TCP;4;9.240.426.235.044.780;None;0.26251449558700346;4;Edge;0;1
SID_06816;535;TCP;5;15.778.374.282.186.700;DES;0.32619007403493006;1;Chrome;1;0
SID_06817;107;TCP;5;21.706.797.760.016.900;AES;0.2814877647013168;1;Chrome;0;0
SID_06818;203;TCP;4;2.019.011.198.056.980;DES;0.3419654538199646;0;Chrome;0;1
SID_06819;499;UDP;4;39.251.301.615.218.500;AES;0.14153165086583688;2;Chrome;0;0
SID_06820;391;TCP;4;1.515.326.579.659.830;None;0.16021052347404793;2;Chrome;0;0
SID_06821;898;TCP;1;2.347.183.704.718.560;DES;0.1691905232831078;1;Chrome;0;0
SID_06822;866;TCP;1;2.232.702.627.417.820;AES;0.08197734849052814;3;Chrome;0;1
SID_06823;326;TCP;2;7.838.060.335.617.020;AES;0.2800211980592124;2;Chrome;0;0
SID_06824;611;UDP;5;6.511.476.131.305.890;None;0.17913713891548833;1;Chrome;0;0
SID_06825;649;TCP;4;6.170.937.870.614.900;None;0.32236379761463946;3;Chrome;0;1
SID_06826;380;UDP;1;799.551.312.553.395;AES;0.03761227094528259;2;Firefox;0;0
SID_06827;200;TCP;3;27.218.199.385.298.600;AES;0.2049421447711376;1;Chrome;0;1
SID_06828;497;UDP;6;31.264.311.022.089.000;None;0.3642490794402805;1;Safari;0;0
SID_06829;465;UDP;5;35.649.408.216.164.000;None;0.4013005664383246;1;Chrome;0;1
SID_06830;412;UDP;2;3.288.330.354.352.920;None;0.7222609490568713;2;Unknown;0;1
SID_06831;588;TCP;3;792.444.395.985.881;None;0.36966783486943383;3;Chrome;0;1
SID_06832;349;TCP;4;7.412.123.389.597.770;DES;0.5654646179841534;1;Chrome;1;0
SID_06833;269;TCP;2;6.019.901.084.506.710;None;0.39908702241250893;2;Chrome;1;0
SID_06834;521;TCP;2;3.624.554.895.090.180;AES;0.49416261231480846;1;Chrome;0;0
SID_06835;577;TCP;5;4.464.031.840.765.540;None;0.6502944361179728;3;Edge;0;1
SID_06836;264;UDP;3;12.581.269.164.635.100;AES;0.15884150712748096;3;Edge;0;1
SID_06837;685;TCP;5;7.517.431.440.634.560;DES;0.41200347564251016;2;Chrome;1;0
SID_06838;145;ICMP;3;10.078.924.967.670.400;AES;0.5760053193665895;1;Safari;0;0
SID_06839;384;TCP;1;2.591.778.394.913.910;None;0.535998852462308;2;Chrome;0;0
SID_06840;448;UDP;4;19.397.307.120.849.000;AES;0.3926257339625559;1;Unknown;0;1
SID_06841;372;TCP;3;28.636.652.509.499.500;None;0.5282901058007227;2;Unknown;0;0
SID_06842;386;TCP;2;7.244.723.178.105.870;AES;0.22373266805634975;1;Chrome;0;0
SID_06843;874;ICMP;2;13.385.416.241.147.600;AES;0.14542739260867074;2;Chrome;0;0
SID_06844;329;TCP;1;1.609.638.561.509.430;None;0.36703701604694855;3;Edge;0;1
SID_06845;988;UDP;4;30.800.278.330.369.600;DES;0.37161073672496775;0;Chrome;0;0
SID_06846;587;TCP;3;4.925.799.045.529.720;None;0.5123230934714952;3;Chrome;0;1
SID_06847;518;TCP;4;28.409.859.343.110.600;DES;0.17037592657368195;1;Chrome;0;1
SID_06848;595;UDP;4;12.476.250.357.963.100;DES;0.4577356548091706;2;Chrome;0;1
SID_06849;1005;TCP;4;10.643.388.439.458.900;None;0.22181208070438171;1;Chrome;0;0
SID_06850;301;UDP;4;44.700.692.031.344.300;None;0.39233002809893497;1;Chrome;0;0
SID_06851;275;TCP;7;37.516.252.976.733.700;AES;0.4558129516573646;2;Firefox;1;1
SID_06852;349;UDP;7;19.982.694.084.293.000;AES;0.3284120814074146;0;Chrome;0;1
SID_06853;506;TCP;3;320.410.191.041.777;DES;0.24228691881300918;1;Chrome;0;0
SID_06854;154;TCP;2;20.275.912.502.944.500;None;0.019457523156768373;1;Firefox;0;0
SID_06855;504;TCP;6;23.195.300.642.419.400;DES;0.14131607472445415;0;Firefox;1;0
SID_06856;838;TCP;9;923.601.934.262.466;DES;0.4614423229395663;0;Edge;0;1
SID_06857;530;TCP;6;10.351.100.680.751.200;AES;0.3983432402920896;2;Firefox;0;0
SID_06858;441;TCP;1;19.518.030.783.271.900;DES;0.3355195555092659;5;Edge;1;1
SID_06859;376;TCP;1;21.953.890.811.638.900;AES;0.2747644483101017;4;Edge;0;1
SID_06860;679;TCP;3;312.527.109.967.118;AES;0.1113244538121843;1;Chrome;0;0
SID_06861;334;TCP;6;4.541.679.354.720.690;AES;0.2762334921826015;2;Edge;0;0
SID_06862;869;TCP;3;199.568.328.907.773;AES;0.32748426353533744;2;Chrome;0;0
SID_06863;886;TCP;4;21.492.409.501.903.100;None;0.2995608544785736;0;Chrome;0;0
SID_06864;551;TCP;1;8.133.251.820.308.410;AES;0.5255835786189984;3;Safari;0;1
SID_06865;497;TCP;4;15.826.501.489.635.500;DES;0.3802547103461662;2;Firefox;1;0
SID_06866;706;UDP;4;1.028.041.016.813.190;AES;0.452840812249047;1;Chrome;0;0
SID_06867;718;TCP;6;19.543.463.063.584.400;None;0.5302368960710148;4;Firefox;0;1
SID_06868;338;UDP;5;518.151.618.965.338;DES;0.2139152431108453;1;Chrome;1;0
SID_06869;394;TCP;4;1.928.854.414.671.240;AES;0.3347778720540766;1;Chrome;0;0
SID_06870;235;UDP;6;9.838.292.647.211.490;AES;0.4098483211876233;2;Chrome;0;0
SID_06871;581;TCP;11;35.063.372.991.638.900;AES;0.6188867798726714;2;Firefox;0;1
SID_06872;633;TCP;3;1.240.362.952.664.270;DES;0.18172426478137013;2;Safari;0;0
SID_06873;230;UDP;4;12.291.035.633.327.100;AES;0.5150898356996915;0;Safari;0;0
SID_06874;408;UDP;8;1.340.715.706.914.410;AES;0.6105812989563781;1;Edge;1;1
SID_06875;230;TCP;7;14.098.219.804.273.300;AES;0.36218872220309134;0;Chrome;0;1
SID_06876;320;TCP;7;30.925.019.799.259.300;AES;0.4280992219308626;1;Edge;0;1
SID_06877;610;TCP;8;14.743.198.419.231.000;DES;0.17365311895433289;3;Chrome;0;1
SID_06878;353;TCP;5;23.733.684.639.633.500;AES;0.1541043362665692;1;Safari;0;0
SID_06879;439;UDP;5;2.620.761.012.696.180;None;0.36483704755779217;1;Firefox;0;1
SID_06880;174;TCP;4;9.852.149.393.985.130;AES;0.6480662182251314;3;Chrome;0;1
SID_06881;537;TCP;4;23.446.889.232.700.900;AES;0.4577230704906415;1;Firefox;0;0
SID_06882;491;TCP;3;10.637.272.804.465.200;AES;0.5364899315584257;1;Firefox;0;0
SID_06883;354;TCP;3;19.858.803.758.173.400;AES;0.20932307195932484;1;Chrome;1;0
SID_06884;462;TCP;5;13.488.318.140.698.400;None;0.12228298602501403;0;Edge;0;0
SID_06885;536;UDP;3;2.033.089.392.354.590;AES;0.49837102268310124;1;Chrome;1;1
SID_06886;337;TCP;6;4.660.453.700.193.850;AES;0.6579460612994122;2;Firefox;0;1
SID_06887;204;UDP;3;1.103.621.378.348.070;AES;0.1432922761950939;0;Edge;0;0
SID_06888;861;TCP;2;8.599.877.582.423.970;AES;0.7444747485413692;0;Firefox;0;1
SID_06889;373;TCP;1;31.744.248.266.750.100;DES;0.515446749386218;0;Firefox;1;0
SID_06890;480;TCP;5;5.492.447.340.846.840;AES;0.4321358254181652;1;Chrome;0;0
SID_06891;702;TCP;5;2.333.099.306.272.810;DES;0.36278594226402017;2;Chrome;0;1
SID_06892;1205;UDP;3;19.832.141.407.961.300;None;0.4376693074695427;1;Safari;0;0
SID_06893;251;TCP;7;17.022.843.421.071.300;None;0.5222417330113526;1;Firefox;0;1
SID_06894;589;TCP;3;29.523.838.365.088.600;DES;0.22875950331977823;1;Chrome;0;0
SID_06895;358;TCP;5;2.358.959.078.275.210;AES;0.18979365079731675;2;Edge;0;1
SID_06896;392;TCP;4;14.489.253.343.651.000;AES;0.2520780557236216;0;Chrome;1;0
SID_06897;355;UDP;5;5.306.557.495.392.890;DES;0.4553538531476898;2;Chrome;0;0
SID_06898;274;TCP;3;28.687.913.886.111.000;AES;0.21336123144688268;3;Chrome;0;1
SID_06899;491;UDP;2;12.959.466.207.682.200;DES;0.27966973456075106;2;Edge;0;0
SID_06900;205;TCP;1;938.323.704.377.557;DES;0.2424151434572638;2;Safari;0;1
SID_06901;689;TCP;4;19.727.699.824.206.300;DES;0.43033942604292924;0;Firefox;0;0
SID_06902;511;TCP;1;10.139.479.104.749.200;AES;0.03698543059094941;2;Edge;0;0
SID_06903;584;UDP;4;29.266.051.310.369.700;DES;0.6025990111381802;1;Firefox;1;1
SID_06904;406;UDP;3;16.343.639.433.507.200;AES;0.19555605458510258;2;Chrome;0;0
SID_06905;426;TCP;6;8.036.711.174.572.630;AES;0.6390768316811494;1;Unknown;0;1
SID_06906;557;TCP;3;6.891.237.079.752.220;DES;0.5186289951496681;2;Chrome;0;0
SID_06907;267;TCP;7;5.338.144.214.222.320;AES;0.6935738930130717;1;Chrome;0;1
SID_06908;428;TCP;3;238.912.068.981.835;DES;0.15580013134659698;2;Edge;0;0
SID_06909;328;TCP;6;5.350.054.681.428.590;AES;0.46733269613588335;2;Chrome;0;0
SID_06910;321;TCP;4;4.689.682.155.686.510;AES;0.47234443784143504;2;Firefox;0;0
SID_06911;78;TCP;5;8.350.626.343.050.020;DES;0.6364587175960171;3;Firefox;1;1
SID_06912;767;TCP;4;18.892.834.261.758.700;DES;0.39321255874406286;2;Firefox;0;0
SID_06913;362;TCP;2;14.144.145.968.482.300;None;0.626314778517543;1;Chrome;0;1
SID_06914;732;UDP;2;7.735.648.303.144.200;None;0.5444971212292548;1;Chrome;0;0
SID_06915;713;TCP;6;48.182.613.882.154.700;AES;0.39623600544765303;2;Chrome;0;0
SID_06916;242;UDP;6;48.439.539.707.779.300;None;0.40350359436227257;1;Chrome;0;1
SID_06917;282;TCP;3;49.966.603.560.462.500;AES;0.18053912243116438;1;Edge;0;0
SID_06918;1012;TCP;3;10.946.476.774.371.800;AES;0.19089040405558214;0;Chrome;0;0
SID_06919;850;TCP;4;10.792.764.609.991.800;DES;0.08176801307873971;1;Chrome;1;0
SID_06920;493;TCP;4;6.062.267.011.772.950;AES;0.2967346732489002;0;Chrome;0;0
SID_06921;551;TCP;3;13.398.925.515.657.500;AES;0.3736734011067921;0;Edge;0;1
SID_06922;373;TCP;5;5.708.854.491.970.750;AES;0.21481432741154277;3;Unknown;0;1
SID_06923;586;UDP;2;11.069.213.203.480.800;AES;0.2861824806456799;2;Chrome;0;0
SID_06924;356;TCP;4;22.450.224.346.255.400;None;0.4322118948920888;3;Chrome;0;1
SID_06925;93;UDP;4;8.835.062.665.758.470;DES;0.5082884101025257;1;Firefox;0;0
SID_06926;235;TCP;5;2.176.903.185.278.350;AES;0.27905833627133875;1;Chrome;0;1
SID_06927;504;TCP;7;17.935.539.572.582.100;DES;0.4855984680955201;3;Firefox;0;1
SID_06928;273;TCP;5;13.839.518.505.406.500;None;0.45506881114399106;2;Firefox;0;0
SID_06929;486;UDP;4;2.399.216.752.855.750;AES;0.34118096519438884;2;Chrome;0;0
SID_06930;285;TCP;2;2.627.119.870.822.900;DES;0.15938147822660984;2;Firefox;1;0
SID_06931;343;UDP;5;9.980.137.152.073.670;DES;0.1305070477509011;2;Chrome;1;0
SID_06932;670;TCP;5;35.002.865.053.569.700;DES;0.3465037312530189;2;Edge;0;0
SID_06933;549;UDP;4;6.883.272.876.461.040;None;0.40035105474079524;1;Firefox;0;1
SID_06934;498;TCP;6;30.438.310.424.053.700;AES;0.35808731019773;2;Firefox;0;1
SID_06935;675;TCP;4;36.168.420.161.432.200;DES;0.21795626011905206;2;Chrome;0;0
SID_06936;596;TCP;3;5.661.003.760.212.900;AES;0.5810548563395305;0;Chrome;0;0
SID_06937;789;TCP;2;17.821.125.964.639.200;DES;0.1405888044793773;1;Chrome;0;0
SID_06938;408;TCP;6;10.403.026.132.623.800;None;0.4235059415845856;2;Edge;0;0
SID_06939;414;TCP;7;7.474.694.050.508.350;AES;0.17685685942545695;3;Edge;0;1
SID_06940;239;TCP;2;25.384.679.338.491.200;AES;0.39431032598293103;1;Edge;0;0
SID_06941;414;TCP;3;16.743.812.488.532.100;None;0.1276132655706065;2;Chrome;0;0
SID_06942;692;TCP;5;1.656.253.206.043.520;None;0.2941790698026674;0;Chrome;1;0
SID_06943;759;TCP;5;12.481.016.927.814.600;None;0.38106963930023413;1;Safari;0;0
SID_06944;692;TCP;2;8.032.003.383.772.150;None;0.28916730958435494;1;Firefox;0;0
SID_06945;141;ICMP;3;4.392.747.157.439.580;DES;0.09852798424074934;4;Chrome;0;1
SID_06946;716;UDP;5;8.687.761.623.758.460;None;0.5820173185100349;4;Edge;1;1
SID_06947;132;TCP;5;10.992.627.258.882.500;None;0.2224860778467159;1;Chrome;0;1
SID_06948;679;ICMP;7;11.216.395.460.724.800;AES;0.43946258729188664;0;Chrome;0;1
SID_06949;426;TCP;5;7.651.820.623.216.240;None;0.07888651342127388;1;Firefox;0;0
SID_06950;640;TCP;6;5.214.007.211.517.480;DES;0.27002275957537747;2;Chrome;1;0
SID_06951;233;TCP;1;51.159.647.962.046.200;AES;0.20890849411666235;2;Chrome;0;0
SID_06952;734;UDP;2;17.797.725.523.422.900;DES;0.5687216842215272;1;Firefox;0;0
SID_06953;207;TCP;6;10.759.321.236.480.900;AES;0.04379967426071438;2;Firefox;0;0
SID_06954;366;UDP;2;2.073.544.555.417.340;None;0.18636123995585693;3;Chrome;0;1
SID_06955;300;UDP;5;1.240.193.344.695.980;None;0.10691227321254103;1;Chrome;0;0
SID_06956;149;TCP;4;36.840.038.721.317.600;None;0.5099080955839081;1;Chrome;0;0
SID_06957;518;TCP;9;33.170.482.620.852.600;AES;0.35817163993422485;3;Chrome;0;1
SID_06958;861;TCP;5;36.225.962.252.994.400;DES;0.3395501503525777;1;Chrome;0;0
SID_06959;1033;TCP;4;21.370.128.685.286.900;AES;0.39903403585041564;0;Chrome;0;0
SID_06960;519;TCP;3;27.557.342.775.554.300;DES;0.7491488191073036;4;Firefox;1;1
SID_06961;723;TCP;3;12.478.195.893.906.300;DES;0.3676084449243084;2;Chrome;0;0
SID_06962;546;TCP;5;1.145.851.009.474.080;AES;0.166836253349081;0;Firefox;0;1
SID_06963;599;TCP;8;6.447.530.536.328.830;AES;0.2815918827777822;1;Chrome;0;1
SID_06964;431;TCP;5;1.705.779.492.091.870;DES;0.18936553162662503;2;Chrome;1;0
SID_06965;539;TCP;5;14.953.252.401.366.800;AES;0.6717882871638998;3;Edge;0;1
SID_06966;607;TCP;4;11.992.092.415.691.800;AES;0.24606493250673364;1;Safari;0;0
SID_06967;384;TCP;6;2.608.533.665.659.550;None;0.21901627805017218;2;Chrome;0;0
SID_06968;484;TCP;5;11.345.716.880.605.500;DES;0.1901795700370321;0;Chrome;0;0
SID_06969;488;UDP;1;16.060.795.866.328.300;DES;0.2719699373620731;3;Firefox;1;1
SID_06970;665;TCP;4;8.198.403.911.397.820;None;0.27159762210082683;2;Chrome;0;0
SID_06971;286;TCP;2;45.398.830.479.946.400;AES;0.6166638421188128;3;Firefox;0;1
SID_06972;489;UDP;5;226.956.717.384.004;DES;0.20737069328902866;1;Chrome;0;0
SID_06973;882;TCP;2;3.644.283.108.591.080;None;0.07636016440560442;3;Chrome;0;1
SID_06974;732;UDP;5;14.360.085.874.736.200;AES;0.07635783916389556;2;Unknown;0;1
SID_06975;769;TCP;7;6.325.462.882.237.580;AES;0.1618724218080296;0;Firefox;0;1
SID_06976;504;UDP;2;9.775.668.507.052.360;AES;0.5559263272839516;1;Chrome;0;0
